id	freq	dec_entity	alpha_entity	scr_code	pl_name
25892	0000000643	&#25892;	&#25892;	CJK	_cjk
25893	0000000006	&#25893;	&#25893;	CJK	_cjk
25894	0000000002	&#25894;	&#25894;	CJK	_cjk
25896	0000000001	&#25896;	&#25896;	CJK	_cjk
25897	0000000001	&#25897;	&#25897;	CJK	_cjk
25898	0000000248	&#25898;	&#25898;	CJK	_cjk
25899	0000000137	&#25899;	&#25899;	CJK	_cjk
25900	0000000046	&#25900;	&#25900;	CJK	_cjk
25903	0000025429	&#25903;	&#25903;	CJK	_cjk
25904	0000000025	&#25904;	&#25904;	CJK	_cjk
25909	0000000003	&#25909;	&#25909;	CJK	_cjk
25910	0000014788	&#25910;	&#25910;	CJK	_cjk
25911	0000000006	&#25911;	&#25911;	CJK	_cjk
25912	0000000035	&#25912;	&#25912;	CJK	_cjk
25913	0000032451	&#25913;	&#25913;	CJK	_cjk
25914	0000000001	&#25914;	&#25914;	CJK	_cjk
25915	0000020832	&#25915;	&#25915;	CJK	_cjk
25918	0000066259	&#25918;	&#25918;	CJK	_cjk
25919	0000033092	&#25919;	&#25919;	CJK	_cjk
25923	0000000001	&#25923;	&#25923;	CJK	_cjk
25925	0000030321	&#25925;	&#25925;	CJK	_cjk
25928	0000005539	&#25928;	&#25928;	CJK	_cjk
25932	0000000939	&#25932;	&#25932;	CJK	_cjk
25933	0000000005	&#25933;	&#25933;	CJK	_cjk
25934	0000000021	&#25934;	&#25934;	CJK	_cjk
25935	0000004023	&#25935;	&#25935;	CJK	_cjk
25937	0000012925	&#25937;	&#25937;	CJK	_cjk
25939	0000000001	&#25939;	&#25939;	CJK	_cjk
25941	0000000004	&#25941;	&#25941;	CJK	_cjk
25942	0000000108	&#25942;	&#25942;	CJK	_cjk
25943	0000015591	&#25943;	&#25943;	CJK	_cjk
25944	0000000148	&#25944;	&#25944;	CJK	_cjk
25945	0000079890	&#25945;	&#25945;	CJK	_cjk
25947	0000000049	&#25947;	&#25947;	CJK	_cjk
25949	0000000219	&#25949;	&#25949;	CJK	_cjk
25950	0000000070	&#25950;	&#25950;	CJK	_cjk
25953	0000000001	&#25953;	&#25953;	CJK	_cjk
25954	0000004753	&#25954;	&#25954;	CJK	_cjk
25955	0000021550	&#25955;	&#25955;	CJK	_cjk
25956	0000000002	&#25956;	&#25956;	CJK	_cjk
25957	0000000001	&#25957;	&#25957;	CJK	_cjk
25958	0000001654	&#25958;	&#25958;	CJK	_cjk
25959	0000000002	&#25959;	&#25959;	CJK	_cjk
25964	0000007832	&#25964;	&#25964;	CJK	_cjk
25966	0000000002	&#25966;	&#25966;	CJK	_cjk
25968	0000099780	&#25968;	&#25968;	CJK	_cjk
25970	0000001038	&#25970;	&#25970;	CJK	_cjk
25972	0000029348	&#25972;	&#25972;	CJK	_cjk
25973	0000020396	&#25973;	&#25973;	CJK	_cjk
25975	0000005809	&#25975;	&#25975;	CJK	_cjk
25976	0000005831	&#25976;	&#25976;	CJK	_cjk
25977	0000000012	&#25977;	&#25977;	CJK	_cjk
25978	0000000001	&#25978;	&#25978;	CJK	_cjk
25979	0000000002	&#25979;	&#25979;	CJK	_cjk
25986	0000000124	&#25986;	&#25986;	CJK	_cjk
25987	0000000206	&#25987;	&#25987;	CJK	_cjk
25991	0000162183	&#25991;	&#25991;	CJK	_cjk
25993	0000002241	&#25993;	&#25993;	CJK	_cjk
25995	0000000064	&#25995;	&#25995;	CJK	_cjk
25996	0000000404	&#25996;	&#25996;	CJK	_cjk
25998	0000001344	&#25998;	&#25998;	CJK	_cjk
26000	0000001359	&#26000;	&#26000;	CJK	_cjk
26001	0000001306	&#26001;	&#26001;	CJK	_cjk
26003	0000000008	&#26003;	&#26003;	CJK	_cjk
26005	0000000003	&#26005;	&#26005;	CJK	_cjk
26007	0000003323	&#26007;	&#26007;	CJK	_cjk
26009	0000049521	&#26009;	&#26009;	CJK	_cjk
26011	0000000012	&#26011;	&#26011;	CJK	_cjk
26012	0000002693	&#26012;	&#26012;	CJK	_cjk
26013	0000000001	&#26013;	&#26013;	CJK	_cjk
26015	0000000047	&#26015;	&#26015;	CJK	_cjk
26017	0000000170	&#26017;	&#26017;	CJK	_cjk
26020	0000000774	&#26020;	&#26020;	CJK	_cjk
26021	0000000665	&#26021;	&#26021;	CJK	_cjk
26023	0000000580	&#26023;	&#26023;	CJK	_cjk
26025	0000000105	&#26025;	&#26025;	CJK	_cjk
26028	0000003082	&#26028;	&#26028;	CJK	_cjk
26029	0000031571	&#26029;	&#26029;	CJK	_cjk
26031	0000015600	&#26031;	&#26031;	CJK	_cjk
26032	0000243688	&#26032;	&#26032;	CJK	_cjk
26034	0000000002	&#26034;	&#26034;	CJK	_cjk
26039	0000002195	&#26039;	&#26039;	CJK	_cjk
26041	0000251025	&#26041;	&#26041;	CJK	_cjk
26044	0000012632	&#26044;	&#26044;	CJK	_cjk
26045	0000007756	&#26045;	&#26045;	CJK	_cjk
26049	0000001876	&#26049;	&#26049;	CJK	_cjk
26053	0000021554	&#26053;	&#26053;	CJK	_cjk
26059	0000001984	&#26059;	&#26059;	CJK	_cjk
26060	0000000007	&#26060;	&#26060;	CJK	_cjk
26062	0000000004	&#26062;	&#26062;	CJK	_cjk
26063	0000021023	&#26063;	&#26063;	CJK	_cjk
26070	0000000005	&#26070;	&#26070;	CJK	_cjk
26071	0000003208	&#26071;	&#26071;	CJK	_cjk
26075	0000000016	&#26075;	&#26075;	CJK	_cjk
26080	0000016273	&#26080;	&#26080;	CJK	_cjk
26082	0000014904	&#26082;	&#26082;	CJK	_cjk
26085	0000759082	&#26085;	&#26085;	CJK	_cjk
26086	0000009899	&#26086;	&#26086;	CJK	_cjk
26087	0000009055	&#26087;	&#26087;	CJK	_cjk
26088	0000004276	&#26088;	&#26088;	CJK	_cjk
26089	0000086309	&#26089;	&#26089;	CJK	_cjk
26092	0000002092	&#26092;	&#26092;	CJK	_cjk
26093	0000002094	&#26093;	&#26093;	CJK	_cjk
26094	0000000020	&#26094;	&#26094;	CJK	_cjk
26095	0000000014	&#26095;	&#26095;	CJK	_cjk
26096	0000000002	&#26096;	&#26096;	CJK	_cjk
26097	0000000086	&#26097;	&#26097;	CJK	_cjk
26099	0000000006	&#26099;	&#26099;	CJK	_cjk
26102	0000040132	&#26102;	&#26102;	CJK	_cjk
26103	0000000067	&#26103;	&#26103;	CJK	_cjk
26104	0000000001	&#26104;	&#26104;	CJK	_cjk
26106	0000001754	&#26106;	&#26106;	CJK	_cjk
26107	0000000019	&#26107;	&#26107;	CJK	_cjk
26108	0000000002	&#26108;	&#26108;	CJK	_cjk
26109	0000000001	&#26109;	&#26109;	CJK	_cjk
26112	0000000097	&#26112;	&#26112;	CJK	_cjk
26114	0000000677	&#26114;	&#26114;	CJK	_cjk
26117	0000000006	&#26117;	&#26117;	CJK	_cjk
26118	0000002093	&#26118;	&#26118;	CJK	_cjk
26119	0000007683	&#26119;	&#26119;	CJK	_cjk
26120	0000000003	&#26120;	&#26120;	CJK	_cjk
26121	0000000006	&#26121;	&#26121;	CJK	_cjk
26122	0000000103	&#26122;	&#26122;	CJK	_cjk
26124	0000001585	&#26124;	&#26124;	CJK	_cjk
26126	0000180323	&#26126;	&#26126;	CJK	_cjk
26127	0000001686	&#26127;	&#26127;	CJK	_cjk
26131	0000015275	&#26131;	&#26131;	CJK	_cjk
26132	0000027882	&#26132;	&#26132;	CJK	_cjk
26133	0000000072	&#26133;	&#26133;	CJK	_cjk
26137	0000000021	&#26137;	&#26137;	CJK	_cjk
26141	0000000010	&#26141;	&#26141;	CJK	_cjk
26143	0000037717	&#26143;	&#26143;	CJK	_cjk
26144	0000042739	&#26144;	&#26144;	CJK	_cjk
26145	0000000001	&#26145;	&#26145;	CJK	_cjk
26148	0000000001	&#26148;	&#26148;	CJK	_cjk
26149	0000031938	&#26149;	&#26149;	CJK	_cjk
26151	0000006132	&#26151;	&#26151;	CJK	_cjk
26152	0000056324	&#26152;	&#26152;	CJK	_cjk
26153	0000000001	&#26153;	&#26153;	CJK	_cjk
26155	0000000002	&#26155;	&#26155;	CJK	_cjk
26157	0000003661	&#26157;	&#26157;	CJK	_cjk
26159	0000259906	&#26159;	&#26159;	CJK	_cjk
26160	0000000006	&#26160;	&#26160;	CJK	_cjk
26161	0000000030	&#26161;	&#26161;	CJK	_cjk
26164	0000000181	&#26164;	&#26164;	CJK	_cjk
26165	0000000073	&#26165;	&#26165;	CJK	_cjk
26166	0000000053	&#26166;	&#26166;	CJK	_cjk
26172	0000036638	&#26172;	&#26172;	CJK	_cjk
26174	0000004772	&#26174;	&#26174;	CJK	_cjk
26176	0000000002	&#26176;	&#26176;	CJK	_cjk
26177	0000000003	&#26177;	&#26177;	CJK	_cjk
26178	0000387940	&#26178;	&#26178;	CJK	_cjk
26179	0000001135	&#26179;	&#26179;	CJK	_cjk
26180	0000000002	&#26180;	&#26180;	CJK	_cjk
26185	0000000084	&#26185;	&#26185;	CJK	_cjk
26187	0000001414	&#26187;	&#26187;	CJK	_cjk
26188	0000000012	&#26188;	&#26188;	CJK	_cjk
26191	0000000127	&#26191;	&#26191;	CJK	_cjk
26194	0000005460	&#26194;	&#26194;	CJK	_cjk
26195	0000001604	&#26195;	&#26195;	CJK	_cjk
26196	0000000014	&#26196;	&#26196;	CJK	_cjk
26197	0000001283	&#26197;	&#26197;	CJK	_cjk
26198	0000000188	&#26198;	&#26198;	CJK	_cjk
26199	0000000017	&#26199;	&#26199;	CJK	_cjk
26202	0000021694	&#26202;	&#26202;	CJK	_cjk
26203	0000000001	&#26203;	&#26203;	CJK	_cjk
26205	0000000052	&#26205;	&#26205;	CJK	_cjk
26206	0000000007	&#26206;	&#26206;	CJK	_cjk
26207	0000000058	&#26207;	&#26207;	CJK	_cjk
26209	0000000005	&#26209;	&#26209;	CJK	_cjk
26210	0000000036	&#26210;	&#26210;	CJK	_cjk
26212	0000000195	&#26212;	&#26212;	CJK	_cjk
26214	0000003876	&#26214;	&#26214;	CJK	_cjk
26215	0000000004	&#26215;	&#26215;	CJK	_cjk
26216	0000005227	&#26216;	&#26216;	CJK	_cjk
26217	0000014182	&#26217;	&#26217;	CJK	_cjk
26222	0000052109	&#26222;	&#26222;	CJK	_cjk
26223	0000021405	&#26223;	&#26223;	CJK	_cjk
26224	0000000540	&#26224;	&#26224;	CJK	_cjk
26228	0000029852	&#26228;	&#26228;	CJK	_cjk
26229	0000000001	&#26229;	&#26229;	CJK	_cjk
26230	0000006957	&#26230;	&#26230;	CJK	_cjk
26231	0000000005	&#26231;	&#26231;	CJK	_cjk
26234	0000006613	&#26234;	&#26234;	CJK	_cjk
26238	0000000101	&#26238;	&#26238;	CJK	_cjk
26239	0000000001	&#26239;	&#26239;	CJK	_cjk
26241	0000000761	&#26241;	&#26241;	CJK	_cjk
26242	0000001274	&#26242;	&#26242;	CJK	_cjk
26244	0000000018	&#26244;	&#26244;	CJK	_cjk
26247	0000013884	&#26247;	&#26247;	CJK	_cjk
26248	0000000793	&#26248;	&#26248;	CJK	_cjk
26249	0000000036	&#26249;	&#26249;	CJK	_cjk
26251	0000000001	&#26251;	&#26251;	CJK	_cjk
26252	0000000005	&#26252;	&#26252;	CJK	_cjk
26254	0000000003	&#26254;	&#26254;	CJK	_cjk
26256	0000000011	&#26256;	&#26256;	CJK	_cjk
26257	0000006929	&#26257;	&#26257;	CJK	_cjk
26262	0000015999	&#26262;	&#26262;	CJK	_cjk
26263	0000014817	&#26263;	&#26263;	CJK	_cjk
26264	0000000003	&#26264;	&#26264;	CJK	_cjk
26269	0000000011	&#26269;	&#26269;	CJK	_cjk
26271	0000000002	&#26271;	&#26271;	CJK	_cjk
26274	0000000504	&#26274;	&#26274;	CJK	_cjk
26278	0000001593	&#26278;	&#26278;	CJK	_cjk
26279	0000000094	&#26279;	&#26279;	CJK	_cjk
26280	0000000285	&#26280;	&#26280;	CJK	_cjk
26282	0000000001	&#26282;	&#26282;	CJK	_cjk
26283	0000003716	&#26283;	&#26283;	CJK	_cjk
26286	0000009727	&#26286;	&#26286;	CJK	_cjk
26289	0000000228	&#26289;	&#26289;	CJK	_cjk
26292	0000016768	&#26292;	&#26292;	CJK	_cjk
26296	0000000012	&#26296;	&#26296;	CJK	_cjk
26297	0000000033	&#26297;	&#26297;	CJK	_cjk
26299	0000000001	&#26299;	&#26299;	CJK	_cjk
26308	0000000007	&#26308;	&#26308;	CJK	_cjk
26310	0000000867	&#26310;	&#26310;	CJK	_cjk
26311	0000012778	&#26311;	&#26311;	CJK	_cjk
26312	0000000004	&#26312;	&#26312;	CJK	_cjk
26313	0000000642	&#26313;	&#26313;	CJK	_cjk
26316	0000000001	&#26316;	&#26316;	CJK	_cjk
26326	0000001725	&#26326;	&#26326;	CJK	_cjk
26329	0000000311	&#26329;	&#26329;	CJK	_cjk
26330	0000000001	&#26330;	&#26330;	CJK	_cjk
26332	0000031119	&#26332;	&#26332;	CJK	_cjk
26333	0000001662	&#26333;	&#26333;	CJK	_cjk
26336	0000000084	&#26336;	&#26336;	CJK	_cjk
26339	0000000001	&#26339;	&#26339;	CJK	_cjk
26342	0000000071	&#26342;	&#26342;	CJK	_cjk
26344	0000000001	&#26344;	&#26344;	CJK	_cjk
26345	0000000003	&#26345;	&#26345;	CJK	_cjk
26348	0000000311	&#26348;	&#26348;	CJK	_cjk
26352	0000002326	&#26352;	&#26352;	CJK	_cjk
26353	0000000004	&#26353;	&#26353;	CJK	_cjk
26354	0000056091	&#26354;	&#26354;	CJK	_cjk
26355	0000000165	&#26355;	&#26355;	CJK	_cjk
26356	0000064450	&#26356;	&#26356;	CJK	_cjk
26360	0000195374	&#26360;	&#26360;	CJK	_cjk
26361	0000001556	&#26361;	&#26361;	CJK	_cjk
26362	0000000001	&#26362;	&#26362;	CJK	_cjk
26363	0000000002	&#26363;	&#26363;	CJK	_cjk
26364	0000002318	&#26364;	&#26364;	CJK	_cjk
26365	0000000669	&#26365;	&#26365;	CJK	_cjk
26366	0000004666	&#26366;	&#26366;	CJK	_cjk
26367	0000020318	&#26367;	&#26367;	CJK	_cjk
26368	0000229136	&#26368;	&#26368;	CJK	_cjk
26371	0000048349	&#26371;	&#26371;	CJK	_cjk
26374	0000000001	&#26374;	&#26374;	CJK	_cjk
26376	0000170164	&#26376;	&#26376;	CJK	_cjk
26377	0000207874	&#26377;	&#26377;	CJK	_cjk
26378	0000000001	&#26378;	&#26378;	CJK	_cjk
26379	0000010735	&#26379;	&#26379;	CJK	_cjk
26380	0000000001	&#26380;	&#26380;	CJK	_cjk
26381	0000040808	&#26381;	&#26381;	CJK	_cjk
26384	0000000003	&#26384;	&#26384;	CJK	_cjk
26387	0000000001	&#26387;	&#26387;	CJK	_cjk
26388	0000000252	&#26388;	&#26388;	CJK	_cjk
26389	0000000128	&#26389;	&#26389;	CJK	_cjk
26391	0000003890	&#26391;	&#26391;	CJK	_cjk
26393	0000000003	&#26393;	&#26393;	CJK	_cjk
26395	0000043292	&#26395;	&#26395;	CJK	_cjk
26397	0000067608	&#26397;	&#26397;	CJK	_cjk
26399	0000093941	&#26399;	&#26399;	CJK	_cjk
26400	0000000001	&#26400;	&#26400;	CJK	_cjk
26402	0000000002	&#26402;	&#26402;	CJK	_cjk
26403	0000000001	&#26403;	&#26403;	CJK	_cjk
26404	0000000001	&#26404;	&#26404;	CJK	_cjk
26406	0000000293	&#26406;	&#26406;	CJK	_cjk
26407	0000000347	&#26407;	&#26407;	CJK	_cjk
26408	0000034007	&#26408;	&#26408;	CJK	_cjk
26410	0000039684	&#26410;	&#26410;	CJK	_cjk
26411	0000038359	&#26411;	&#26411;	CJK	_cjk
26412	0000338047	&#26412;	&#26412;	CJK	_cjk
26413	0000012811	&#26413;	&#26413;	CJK	_cjk
26414	0000000009	&#26414;	&#26414;	CJK	_cjk
26415	0000005802	&#26415;	&#26415;	CJK	_cjk
26417	0000002132	&#26417;	&#26417;	CJK	_cjk
26418	0000000001	&#26418;	&#26418;	CJK	_cjk
26420	0000001257	&#26420;	&#26420;	CJK	_cjk
26421	0000000945	&#26421;	&#26421;	CJK	_cjk
26422	0000000016	&#26422;	&#26422;	CJK	_cjk
26426	0000030915	&#26426;	&#26426;	CJK	_cjk
26427	0000000001	&#26427;	&#26427;	CJK	_cjk
26429	0000000397	&#26429;	&#26429;	CJK	_cjk
26432	0000003529	&#26432;	&#26432;	CJK	_cjk
26433	0000000002	&#26433;	&#26433;	CJK	_cjk
26434	0000002216	&#26434;	&#26434;	CJK	_cjk
26435	0000005492	&#26435;	&#26435;	CJK	_cjk
26438	0000000287	&#26438;	&#26438;	CJK	_cjk
26439	0000000014	&#26439;	&#26439;	CJK	_cjk
26440	0000000009	&#26440;	&#26440;	CJK	_cjk
26441	0000004692	&#26441;	&#26441;	CJK	_cjk
26446	0000006763	&#26446;	&#26446;	CJK	_cjk
26447	0000001997	&#26447;	&#26447;	CJK	_cjk
26448	0000015413	&#26448;	&#26448;	CJK	_cjk
26449	0000028246	&#26449;	&#26449;	CJK	_cjk
26451	0000000085	&#26451;	&#26451;	CJK	_cjk
26454	0000000502	&#26454;	&#26454;	CJK	_cjk
26460	0000001625	&#26460;	&#26460;	CJK	_cjk
26462	0000000263	&#26462;	&#26462;	CJK	_cjk
26463	0000010499	&#26463;	&#26463;	CJK	_cjk
26464	0000000083	&#26464;	&#26464;	CJK	_cjk
26465	0000013480	&#26465;	&#26465;	CJK	_cjk
26466	0000000004	&#26466;	&#26466;	CJK	_cjk
26467	0000000005	&#26467;	&#26467;	CJK	_cjk
26468	0000000001	&#26468;	&#26468;	CJK	_cjk
26469	0000230859	&#26469;	&#26469;	CJK	_cjk
26472	0000001605	&#26472;	&#26472;	CJK	_cjk
26474	0000000005	&#26474;	&#26474;	CJK	_cjk
26477	0000001956	&#26477;	&#26477;	CJK	_cjk
26478	0000000007	&#26478;	&#26478;	CJK	_cjk
26479	0000013225	&#26479;	&#26479;	CJK	_cjk
26480	0000001527	&#26480;	&#26480;	CJK	_cjk
26481	0000094744	&#26481;	&#26481;	CJK	_cjk
26482	0000000001	&#26482;	&#26482;	CJK	_cjk
26483	0000000006	&#26483;	&#26483;	CJK	_cjk
26484	0000000001	&#26484;	&#26484;	CJK	_cjk
26485	0000000196	&#26485;	&#26485;	CJK	_cjk
26486	0000000001	&#26486;	&#26486;	CJK	_cjk
26487	0000000052	&#26487;	&#26487;	CJK	_cjk
26492	0000000001	&#26492;	&#26492;	CJK	_cjk
26494	0000018836	&#26494;	&#26494;	CJK	_cjk
26495	0000018813	&#26495;	&#26495;	CJK	_cjk
26497	0000002881	&#26497;	&#26497;	CJK	_cjk
26500	0000002211	&#26500;	&#26500;	CJK	_cjk
26503	0000000054	&#26503;	&#26503;	CJK	_cjk
26505	0000000188	&#26505;	&#26505;	CJK	_cjk
26507	0000000017	&#26507;	&#26507;	CJK	_cjk
26512	0000008718	&#26512;	&#26512;	CJK	_cjk
26514	0000000001	&#26514;	&#26514;	CJK	_cjk
26515	0000000002	&#26515;	&#26515;	CJK	_cjk
26517	0000005570	&#26517;	&#26517;	CJK	_cjk
26519	0000016003	&#26519;	&#26519;	CJK	_cjk
26520	0000000001	&#26520;	&#26520;	CJK	_cjk
26522	0000019389	&#26522;	&#26522;	CJK	_cjk
26524	0000066650	&#26524;	&#26524;	CJK	_cjk
26525	0000002482	&#26525;	&#26525;	CJK	_cjk
26526	0000000001	&#26526;	&#26526;	CJK	_cjk
26528	0000003708	&#26528;	&#26528;	CJK	_cjk
26529	0000000108	&#26529;	&#26529;	CJK	_cjk
26530	0000000318	&#26530;	&#26530;	CJK	_cjk
26531	0000000237	&#26531;	&#26531;	CJK	_cjk
26534	0000000001	&#26534;	&#26534;	CJK	_cjk
26535	0000000001	&#26535;	&#26535;	CJK	_cjk
26538	0000000921	&#26538;	&#26538;	CJK	_cjk
26539	0000000287	&#26539;	&#26539;	CJK	_cjk
26541	0000000016	&#26541;	&#26541;	CJK	_cjk
26543	0000001863	&#26543;	&#26543;	CJK	_cjk
26544	0000000007	&#26544;	&#26544;	CJK	_cjk
26545	0000000016	&#26545;	&#26545;	CJK	_cjk
26547	0000000005	&#26547;	&#26547;	CJK	_cjk
26548	0000000002	&#26548;	&#26548;	CJK	_cjk
26549	0000000007	&#26549;	&#26549;	CJK	_cjk
26550	0000006601	&#26550;	&#26550;	CJK	_cjk
26551	0000000193	&#26551;	&#26551;	CJK	_cjk
26552	0000000067	&#26552;	&#26552;	CJK	_cjk
26553	0000000001	&#26553;	&#26553;	CJK	_cjk
26561	0000000001	&#26561;	&#26561;	CJK	_cjk
26564	0000005765	&#26564;	&#26564;	CJK	_cjk
26566	0000000001	&#26566;	&#26566;	CJK	_cjk
26570	0000000358	&#26570;	&#26570;	CJK	_cjk
26575	0000002045	&#26575;	&#26575;	CJK	_cjk
26576	0000016944	&#26576;	&#26576;	CJK	_cjk
26577	0000000605	&#26577;	&#26577;	CJK	_cjk
26578	0000000012	&#26578;	&#26578;	CJK	_cjk
26579	0000011476	&#26579;	&#26579;	CJK	_cjk
26580	0000004241	&#26580;	&#26580;	CJK	_cjk
26584	0000000062	&#26584;	&#26584;	CJK	_cjk
26585	0000000003	&#26585;	&#26585;	CJK	_cjk
26586	0000001080	&#26586;	&#26586;	CJK	_cjk
26588	0000000252	&#26588;	&#26588;	CJK	_cjk
26589	0000000002	&#26589;	&#26589;	CJK	_cjk
26590	0000000001	&#26590;	&#26590;	CJK	_cjk
26592	0000000057	&#26592;	&#26592;	CJK	_cjk
26594	0000000009	&#26594;	&#26594;	CJK	_cjk
26597	0000008679	&#26597;	&#26597;	CJK	_cjk
26601	0000000084	&#26601;	&#26601;	CJK	_cjk
26604	0000000140	&#26604;	&#26604;	CJK	_cjk
26607	0000000668	&#26607;	&#26607;	CJK	_cjk
26608	0000000001	&#26608;	&#26608;	CJK	_cjk
26609	0000002285	&#26609;	&#26609;	CJK	_cjk
26611	0000004503	&#26611;	&#26611;	CJK	_cjk
26612	0000002151	&#26612;	&#26612;	CJK	_cjk
26613	0000000293	&#26613;	&#26613;	CJK	_cjk
26616	0000000001	&#26616;	&#26616;	CJK	_cjk
26618	0000000004	&#26618;	&#26618;	CJK	_cjk
26619	0000010743	&#26619;	&#26619;	CJK	_cjk
26622	0000000062	&#26622;	&#26622;	CJK	_cjk
26623	0000001639	&#26623;	&#26623;	CJK	_cjk
26624	0000000016	&#26624;	&#26624;	CJK	_cjk
26625	0000000001	&#26625;	&#26625;	CJK	_cjk
26626	0000000015	&#26626;	&#26626;	CJK	_cjk
26627	0000001286	&#26627;	&#26627;	CJK	_cjk
26628	0000005001	&#26628;	&#26628;	CJK	_cjk
26629	0000000036	&#26629;	&#26629;	CJK	_cjk
26630	0000000001	&#26630;	&#26630;	CJK	_cjk
26631	0000006621	&#26631;	&#26631;	CJK	_cjk
26632	0000000048	&#26632;	&#26632;	CJK	_cjk
26633	0000000001	&#26633;	&#26633;	CJK	_cjk
26635	0000000161	&#26635;	&#26635;	CJK	_cjk
26638	0000000002	&#26638;	&#26638;	CJK	_cjk
26639	0000001117	&#26639;	&#26639;	CJK	_cjk
26641	0000001010	&#26641;	&#26641;	CJK	_cjk
26643	0000000794	&#26643;	&#26643;	CJK	_cjk
26646	0000000688	&#26646;	&#26646;	CJK	_cjk
26647	0000003272	&#26647;	&#26647;	CJK	_cjk
26650	0000000001	&#26650;	&#26650;	CJK	_cjk
26654	0000000205	&#26654;	&#26654;	CJK	_cjk
26656	0000000002	&#26656;	&#26656;	CJK	_cjk
26657	0000058431	&#26657;	&#26657;	CJK	_cjk
26658	0000000011	&#26658;	&#26658;	CJK	_cjk
26665	0000000083	&#26665;	&#26665;	CJK	_cjk
26666	0000008051	&#26666;	&#26666;	CJK	_cjk
26667	0000000001	&#26667;	&#26667;	CJK	_cjk
26668	0000000002	&#26668;	&#26668;	CJK	_cjk
26674	0000000002	&#26674;	&#26674;	CJK	_cjk
26678	0000000001	&#26678;	&#26678;	CJK	_cjk
26679	0000012207	&#26679;	&#26679;	CJK	_cjk
26680	0000005521	&#26680;	&#26680;	CJK	_cjk
26681	0000025506	&#26681;	&#26681;	CJK	_cjk
26683	0000000001	&#26683;	&#26683;	CJK	_cjk
26684	0000051749	&#26684;	&#26684;	CJK	_cjk
26685	0000000895	&#26685;	&#26685;	CJK	_cjk
26686	0000000007	&#26686;	&#26686;	CJK	_cjk
26688	0000000024	&#26688;	&#26688;	CJK	_cjk
26689	0000002544	&#26689;	&#26689;	CJK	_cjk
26690	0000001651	&#26690;	&#26690;	CJK	_cjk
26691	0000004792	&#26691;	&#26691;	CJK	_cjk
26693	0000000004	&#26693;	&#26693;	CJK	_cjk
26694	0000000842	&#26694;	&#26694;	CJK	_cjk
26696	0000025071	&#26696;	&#26696;	CJK	_cjk
26700	0000002731	&#26700;	&#26700;	CJK	_cjk
26702	0000000014	&#26702;	&#26702;	CJK	_cjk
26704	0000001119	&#26704;	&#26704;	CJK	_cjk
26705	0000001590	&#26705;	&#26705;	CJK	_cjk
26706	0000000004	&#26706;	&#26706;	CJK	_cjk
26707	0000000028	&#26707;	&#26707;	CJK	_cjk
26708	0000000209	&#26708;	&#26708;	CJK	_cjk
26710	0000000002	&#26710;	&#26710;	CJK	_cjk
26716	0000004946	&#26716;	&#26716;	CJK	_cjk
26717	0000000055	&#26717;	&#26717;	CJK	_cjk
26719	0000000081	&#26719;	&#26719;	CJK	_cjk
26720	0000000002	&#26720;	&#26720;	CJK	_cjk
26721	0000000004	&#26721;	&#26721;	CJK	_cjk
26722	0000000008	&#26722;	&#26722;	CJK	_cjk
26723	0000001632	&#26723;	&#26723;	CJK	_cjk
26725	0000000905	&#26725;	&#26725;	CJK	_cjk
26726	0000000075	&#26726;	&#26726;	CJK	_cjk
26727	0000000066	&#26727;	&#26727;	CJK	_cjk
26728	0000000012	&#26728;	&#26728;	CJK	_cjk
26729	0000000050	&#26729;	&#26729;	CJK	_cjk
26740	0000000001	&#26740;	&#26740;	CJK	_cjk
26742	0000001441	&#26742;	&#26742;	CJK	_cjk
26743	0000000003	&#26743;	&#26743;	CJK	_cjk
26750	0000000002	&#26750;	&#26750;	CJK	_cjk
26751	0000000149	&#26751;	&#26751;	CJK	_cjk
26753	0000001482	&#26753;	&#26753;	CJK	_cjk
26755	0000000021	&#26755;	&#26755;	CJK	_cjk
26757	0000009123	&#26757;	&#26757;	CJK	_cjk
26758	0000000024	&#26758;	&#26758;	CJK	_cjk
26767	0000000014	&#26767;	&#26767;	CJK	_cjk
26771	0000000292	&#26771;	&#26771;	CJK	_cjk
26772	0000000008	&#26772;	&#26772;	CJK	_cjk
26775	0000000782	&#26775;	&#26775;	CJK	_cjk
26779	0000000003	&#26779;	&#26779;	CJK	_cjk
26781	0000003490	&#26781;	&#26781;	CJK	_cjk
26783	0000000049	&#26783;	&#26783;	CJK	_cjk
26784	0000000006	&#26784;	&#26784;	CJK	_cjk
26786	0000000091	&#26786;	&#26786;	CJK	_cjk
26790	0000002578	&#26790;	&#26790;	CJK	_cjk
26791	0000000069	&#26791;	&#26791;	CJK	_cjk
26792	0000003359	&#26792;	&#26792;	CJK	_cjk
26797	0000000138	&#26797;	&#26797;	CJK	_cjk
26799	0000000818	&#26799;	&#26799;	CJK	_cjk
26800	0000004456	&#26800;	&#26800;	CJK	_cjk
26801	0000001118	&#26801;	&#26801;	CJK	_cjk
26803	0000000168	&#26803;	&#26803;	CJK	_cjk
26805	0000000193	&#26805;	&#26805;	CJK	_cjk
26806	0000000385	&#26806;	&#26806;	CJK	_cjk
26812	0000000003	&#26812;	&#26812;	CJK	_cjk
26816	0000001972	&#26816;	&#26816;	CJK	_cjk
26820	0000004353	&#26820;	&#26820;	CJK	_cjk
